date,close,open,high,low,volume
2008-02-04T00:00:00+05:30,9561.5,9444.400391,9708.599609,9424.200195,0.0
2008-02-05T00:00:00+05:30,9397.799805,9577.299805,9577.299805,9363.349609,0.0
2008-02-06T00:00:00+05:30,9185.650391,9169.549805,9256.049805,9052.349609,0.0
2008-02-07T00:00:00+05:30,8960.450195,9225.299805,9283.349609,8925.900391,0.0
2008-02-08T00:00:00+05:30,8817.0,8976.599609,8999.950195,8624.75,0.0
2008-02-11T00:00:00+05:30,8419.25,8841.200195,8879.299805,8216.900391,0.0
2008-02-12T00:00:00+05:30,8512.349609,8586.0,8637.900391,8406.25,0.0
2008-02-13T00:00:00+05:30,8748.75,8598.25,8805.549805,8564.650391,0.0
2008-02-14T00:00:00+05:30,9125.200195,8911.599609,9163.200195,8911.599609,0.0
2008-02-15T00:00:00+05:30,9380.049805,9059.200195,9403.700195,8951.099609,0.0
2008-02-18T00:00:00+05:30,9404.200195,9411.25,9518.349609,9320.400391,0.0
2008-02-19T00:00:00+05:30,9423.450195,9438.200195,9538.700195,9384.950195,0.0
2008-02-20T00:00:00+05:30,9129.099609,9215.450195,9346.049805,9056.099609,0.0
2008-02-21T00:00:00+05:30,8946.200195,9143.799805,9260.099609,8768.150391,0.0
2008-02-22T00:00:00+05:30,8685.099609,8922.150391,8922.150391,8642.0,0.0
2008-02-25T00:00:00+05:30,8666.5,8715.799805,8756.0,8399.200195,0.0
2008-02-26T00:00:00+05:30,8742.25,8704.349609,8810.150391,8691.099609,0.0
2008-02-27T00:00:00+05:30,8719.599609,8808.650391,8903.450195,8676.0,0.0
2008-02-28T00:00:00+05:30,8608.25,8683.849609,8757.150391,8496.799805,0.0
2008-02-29T00:00:00+05:30,8688.349609,8535.849609,8758.549805,8248.75,0.0
2008-03-03T00:00:00+05:30,8047.450195,8460.599609,8460.599609,8004.700195,0.0
2008-03-04T00:00:00+05:30,7736.600098,8032.950195,8101.0,7587.600098,0.0
2008-03-05T00:00:00+05:30,7588.350098,7696.799805,7734.899902,7519.100098,0.0
2008-03-07T00:00:00+05:30,7268.149902,7474.299805,7474.299805,7064.5,0.0
2008-03-10T00:00:00+05:30,7272.5,7163.5,7375.200195,6945.5,0.0
2008-03-11T00:00:00+05:30,7356.399902,7186.100098,7481.75,7124.600098,0.0
2008-03-12T00:00:00+05:30,7341.549805,7533.5,7705.649902,7289.049805,0.0
2008-03-13T00:00:00+05:30,6914.649902,7226.799805,7226.799805,6840.649902,0.0
2008-03-14T00:00:00+05:30,7106.0,6914.149902,7124.950195,6880.0,0.0
2008-03-17T00:00:00+05:30,6556.200195,6956.0,6956.0,6493.049805,0.0
2008-03-18T00:00:00+05:30,6472.799805,6493.350098,6611.149902,6335.0,0.0
2008-03-19T00:00:00+05:30,6456.549805,6718.299805,6849.899902,6379.200195,0.0
2008-03-24T00:00:00+05:30,6634.600098,6461.649902,6691.049805,6456.799805,0.0
2008-03-25T00:00:00+05:30,7147.149902,6804.25,7188.5,6804.25,0.0
2008-03-26T00:00:00+05:30,7120.899902,7151.649902,7230.799805,7078.049805,0.0
2008-03-27T00:00:00+05:30,6969.299805,7075.899902,7105.700195,6941.049805,0.0
2008-03-28T00:00:00+05:30,7037.850098,7022.049805,7079.149902,6751.899902,0.0
2008-03-31T00:00:00+05:30,6655.0,6970.549805,6970.549805,6606.049805,0.0
2008-04-01T00:00:00+05:30,6608.100098,6706.700195,6727.25,6446.700195,0.0
2008-04-02T00:00:00+05:30,6772.700195,6690.799805,6949.450195,6690.799805,0.0
2008-04-03T00:00:00+05:30,6746.100098,6769.899902,6836.100098,6697.0,0.0
2008-04-04T00:00:00+05:30,6545.149902,6754.049805,6766.299805,6502.0,0.0
2008-04-07T00:00:00+05:30,6832.399902,6485.399902,6857.549805,6485.399902,0.0
2008-04-08T00:00:00+05:30,6862.700195,6843.0,6959.75,6750.399902,0.0
2008-04-09T00:00:00+05:30,7059.549805,6839.25,7094.850098,6805.399902,0.0
2008-04-10T00:00:00+05:30,6872.850098,7090.600098,7090.600098,6853.5,0.0
2008-04-11T00:00:00+05:30,6838.450195,6935.799805,6960.200195,6817.549805,0.0
2008-04-15T00:00:00+05:30,6916.75,6773.299805,6970.850098,6687.899902,0.0
2008-04-16T00:00:00+05:30,6951.899902,6979.850098,7052.600098,6927.899902,0.0
2008-04-17T00:00:00+05:30,7165.049805,7045.399902,7213.799805,7030.450195,0.0
2008-04-21T00:00:00+05:30,7425.450195,7174.450195,7451.899902,7117.649902,0.0
2008-04-22T00:00:00+05:30,7520.899902,7402.799805,7542.25,7383.700195,0.0
2008-04-23T00:00:00+05:30,7378.049805,7518.799805,7532.450195,7298.950195,0.0
2008-04-24T00:00:00+05:30,7391.899902,7408.350098,7446.75,7362.600098,0.0
2008-04-25T00:00:00+05:30,7616.299805,7409.5,7651.399902,7409.5,0.0
2008-04-28T00:00:00+05:30,7590.049805,7643.350098,7706.600098,7567.850098,0.0
2008-04-29T00:00:00+05:30,7737.450195,7580.049805,7815.899902,7570.450195,0.0
2008-04-30T00:00:00+05:30,7629.0,7765.25,7804.200195,7575.450195,0.0
2008-05-02T00:00:00+05:30,7871.899902,7774.100098,7900.850098,7774.100098,0.0
2008-05-05T00:00:00+05:30,7851.5,7879.649902,7990.450195,7819.899902,0.0
2008-05-06T00:00:00+05:30,7814.549805,7842.899902,7871.299805,7751.850098,0.0
2008-05-07T00:00:00+05:30,7743.600098,7787.850098,7802.25,7661.350098,0.0
2008-05-08T00:00:00+05:30,7518.799805,7671.850098,7671.850098,7502.100098,0.0
2008-05-09T00:00:00+05:30,7299.0,7530.899902,7540.600098,7267.899902,0.0
2008-05-12T00:00:00+05:30,7330.549805,7274.700195,7359.600098,7140.100098,0.0
2008-05-13T00:00:00+05:30,7340.950195,7384.799805,7471.450195,7295.799805,0.0
2008-05-14T00:00:00+05:30,7324.850098,7288.25,7358.75,7276.5,0.0
2008-05-15T00:00:00+05:30,7508.149902,7325.149902,7524.700195,7325.149902,0.0
2008-05-16T00:00:00+05:30,7644.600098,7559.149902,7666.899902,7559.149902,0.0
2008-05-20T00:00:00+05:30,7459.200195,7616.850098,7616.850098,7405.5,0.0
2008-05-21T00:00:00+05:30,7374.25,7425.350098,7425.350098,7299.049805,0.0
2008-05-22T00:00:00+05:30,7147.299805,7283.600098,7288.649902,7132.299805,0.0
2008-05-23T00:00:00+05:30,7009.049805,7170.399902,7220.600098,6994.899902,0.0
2008-05-26T00:00:00+05:30,6767.450195,6899.899902,6925.399902,6745.5,0.0
2008-05-27T00:00:00+05:30,6593.950195,6832.450195,6850.350098,6573.799805,0.0
2008-05-28T00:00:00+05:30,6780.899902,6595.049805,6837.399902,6557.649902,0.0
2008-05-29T00:00:00+05:30,6576.75,6826.5,6847.899902,6526.5,0.0
2008-05-30T00:00:00+05:30,6584.350098,6608.600098,6651.5,6502.450195,0.0
2008-06-02T00:00:00+05:30,6347.149902,6577.299805,6677.149902,6306.25,0.0
2008-06-03T00:00:00+05:30,6301.200195,6265.649902,6338.5,6190.600098,0.0
2008-06-04T00:00:00+05:30,6113.649902,6311.25,6350.950195,6075.049805,0.0
2008-06-05T00:00:00+05:30,6211.799805,6151.350098,6238.799805,5974.100098,0.0
2008-06-06T00:00:00+05:30,6140.049805,6205.549805,6308.700195,6113.850098,0.0
2008-06-09T00:00:00+05:30,5949.200195,5960.899902,5987.75,5803.0,0.0
2008-06-10T00:00:00+05:30,5814.350098,5910.299805,5949.600098,5702.5,0.0
2008-06-11T00:00:00+05:30,5971.25,5857.549805,5988.600098,5853.75,0.0
2008-06-12T00:00:00+05:30,5999.350098,5796.649902,6024.100098,5703.100098,0.0
2008-06-13T00:00:00+05:30,5993.149902,5976.5,6092.299805,5962.450195,0.0
2008-06-16T00:00:00+05:30,6127.75,6030.600098,6171.799805,6030.600098,0.0
2008-06-17T00:00:00+05:30,6425.649902,6127.25,6437.0,6119.299805,0.0
2008-06-18T00:00:00+05:30,6200.549805,6441.5,6455.200195,6182.350098,0.0
2008-06-19T00:00:00+05:30,5957.25,6159.350098,6159.350098,5933.899902,0.0
2008-06-20T00:00:00+05:30,5758.600098,6003.299805,6009.399902,5731.25,0.0
2008-06-23T00:00:00+05:30,5593.75,5686.549805,5737.049805,5555.450195,0.0
2008-06-24T00:00:00+05:30,5489.850098,5644.149902,5693.649902,5441.649902,0.0
2008-06-25T00:00:00+05:30,5480.700195,5382.299805,5521.149902,5282.850098,0.0
2008-06-26T00:00:00+05:30,5512.149902,5536.149902,5600.299805,5425.75,0.0
2008-06-27T00:00:00+05:30,5210.899902,5343.899902,5343.899902,5183.200195,0.0
2008-06-30T00:00:00+05:30,5027.049805,5214.100098,5214.100098,4996.850098,0.0
2008-07-01T00:00:00+05:30,4732.850098,5042.100098,5063.200195,4684.049805,0.0
2008-07-02T00:00:00+05:30,5025.75,4725.0,5077.100098,4633.950195,0.0
2008-07-03T00:00:00+05:30,4851.350098,4993.5,4993.5,4721.75,0.0
2008-07-04T00:00:00+05:30,4990.899902,4834.0,5037.100098,4796.299805,0.0
2008-07-07T00:00:00+05:30,5075.600098,5009.100098,5241.399902,5009.100098,0.0
2008-07-08T00:00:00+05:30,5106.799805,4951.549805,5174.450195,4843.600098,0.0
2008-07-09T00:00:00+05:30,5341.450195,5214.600098,5387.0,5214.600098,0.0
2008-07-10T00:00:00+05:30,5339.0,5251.450195,5363.549805,5210.049805,0.0
2008-07-11T00:00:00+05:30,5240.700195,5361.399902,5404.649902,5175.049805,0.0
2008-07-14T00:00:00+05:30,5207.75,5179.950195,5322.200195,5123.149902,0.0
2008-07-15T00:00:00+05:30,4838.950195,5124.850098,5124.850098,4790.0,0.0
2008-07-16T00:00:00+05:30,4726.450195,4837.600098,4928.350098,4676.450195,0.0
2008-07-17T00:00:00+05:30,5034.75,4906.350098,5066.450195,4872.450195,0.0
2008-07-18T00:00:00+05:30,5389.149902,5109.299805,5418.399902,5103.200195,0.0
2008-07-21T00:00:00+05:30,5601.5,5448.200195,5614.850098,5406.299805,0.0
2008-07-22T00:00:00+05:30,5793.700195,5594.799805,5859.0,5573.049805,0.0
2008-07-23T00:00:00+05:30,6343.149902,6033.049805,6369.600098,6033.049805,0.0
2008-07-24T00:00:00+05:30,6213.600098,6445.299805,6468.399902,6103.100098,0.0
2008-07-25T00:00:00+05:30,5917.25,6044.600098,6046.899902,5881.75,0.0
2008-07-28T00:00:00+05:30,5919.149902,5900.299805,5987.200195,5842.700195,0.0
2008-07-29T00:00:00+05:30,5422.149902,5767.0,5817.0,5394.950195,0.0
2008-07-30T00:00:00+05:30,5719.450195,5522.75,5737.950195,5522.75,0.0
2008-07-31T00:00:00+05:30,5730.049805,5762.399902,5762.399902,5573.600098,0.0
2008-08-01T00:00:00+05:30,5961.899902,5655.350098,5989.450195,5546.899902,0.0
2008-08-04T00:00:00+05:30,5992.399902,5932.450195,6089.600098,5905.700195,0.0
2008-08-05T00:00:00+05:30,6371.700195,5888.850098,6412.149902,5888.850098,0.0
2008-08-06T00:00:00+05:30,6328.200195,6544.75,6725.700195,6300.5,0.0
2008-08-07T00:00:00+05:30,6363.149902,6281.5,6442.549805,6281.5,0.0
2008-08-08T00:00:00+05:30,6447.5,6295.700195,6488.25,6179.049805,0.0
2008-08-11T00:00:00+05:30,6723.200195,6574.5,6743.649902,6574.5,0.0
2008-08-12T00:00:00+05:30,6490.799805,6650.200195,6754.450195,6433.799805,0.0
2008-08-13T00:00:00+05:30,6370.75,6403.850098,6483.200195,6318.049805,0.0
2008-08-14T00:00:00+05:30,6030.049805,6305.100098,6305.100098,6010.049805,0.0
2008-08-18T00:00:00+05:30,6015.049805,5999.149902,6114.149902,5940.799805,0.0
2008-08-19T00:00:00+05:30,5992.399902,5928.950195,6027.899902,5874.100098,0.0
2008-08-20T00:00:00+05:30,6026.299805,6039.899902,6090.649902,5985.549805,0.0
2008-08-21T00:00:00+05:30,5711.549805,6001.649902,6002.200195,5692.649902,0.0
2008-08-22T00:00:00+05:30,5776.049805,5671.600098,5803.600098,5649.899902,0.0
2008-08-25T00:00:00+05:30,5860.799805,5897.200195,5995.600098,5842.299805,0.0
2008-08-26T00:00:00+05:30,5943.200195,5801.100098,5957.149902,5770.899902,0.0
2008-08-27T00:00:00+05:30,5823.549805,5978.899902,5987.350098,5809.299805,0.0
2008-08-28T00:00:00+05:30,5721.149902,5817.799805,5848.5,5686.600098,0.0
2008-08-29T00:00:00+05:30,6102.049805,5828.0,6112.25,5828.0,0.0
2008-09-01T00:00:00+05:30,6128.850098,6070.899902,6178.299805,5941.450195,0.0
2008-09-02T00:00:00+05:30,6508.899902,6139.450195,6624.0,6139.450195,0.0
2008-09-04T00:00:00+05:30,6494.649902,6439.850098,6528.5,6324.25,0.0
2008-09-05T00:00:00+05:30,6288.600098,6318.25,6388.700195,6259.149902,0.0
2008-09-08T00:00:00+05:30,6538.850098,6608.0,6631.950195,6522.049805,0.0
2008-09-09T00:00:00+05:30,6441.350098,6469.950195,6506.350098,6400.149902,0.0
2008-09-10T00:00:00+05:30,6427.549805,6401.399902,6485.299805,6328.649902,0.0
2008-09-11T00:00:00+05:30,6332.25,6342.799805,6431.950195,6246.549805,0.0
2008-09-12T00:00:00+05:30,6194.149902,6405.649902,6414.350098,6168.799805,0.0
2008-09-15T00:00:00+05:30,5997.649902,6006.700195,6031.399902,5758.450195,0.0
2008-09-16T00:00:00+05:30,6132.950195,5783.700195,6168.899902,5754.350098,0.0
2008-09-17T00:00:00+05:30,5912.5,6169.950195,6169.950195,5785.899902,0.0
2008-09-18T00:00:00+05:30,6077.200195,5692.649902,6101.799805,5551.700195,0.0
2008-09-19T00:00:00+05:30,6312.049805,6281.549805,6357.200195,6141.450195,0.0
2008-09-22T00:00:00+05:30,6303.899902,6396.200195,6396.200195,6256.950195,0.0
2008-09-23T00:00:00+05:30,6033.350098,6147.5,6258.850098,6009.149902,0.0
2008-09-24T00:00:00+05:30,6109.649902,6091.649902,6203.200195,6059.200195,0.0
2008-09-25T00:00:00+05:30,6080.200195,6131.549805,6146.450195,5969.700195,0.0
2008-09-26T00:00:00+05:30,5828.600098,6070.600098,6070.600098,5797.5,0.0
2008-09-29T00:00:00+05:30,5538.75,5863.049805,5863.049805,5432.200195,0.0
2008-09-30T00:00:00+05:30,5803.549805,5447.649902,5875.25,5296.600098,0.0
2008-10-01T00:00:00+05:30,5982.399902,5875.549805,6040.149902,5671.700195,0.0
2008-10-03T00:00:00+05:30,5793.350098,5920.700195,6017.299805,5761.5,0.0
2008-10-06T00:00:00+05:30,5560.549805,5702.850098,5704.25,5522.850098,0.0
2008-10-07T00:00:00+05:30,5457.549805,5713.25,5798.899902,5376.100098,0.0
2008-10-08T00:00:00+05:30,5222.600098,5336.0,5336.0,4918.299805,0.0
2008-10-10T00:00:00+05:30,4938.0,4890.0,5112.25,4662.200195,0.0
2008-10-13T00:00:00+05:30,5496.75,5034.649902,5557.049805,5034.649902,0.0
2008-10-14T00:00:00+05:30,5578.399902,5694.149902,5799.0,5521.299805,0.0
2008-10-15T00:00:00+05:30,5425.25,5452.450195,5551.200195,5348.799805,0.0
2008-10-16T00:00:00+05:30,5481.649902,5222.0,5565.350098,5145.799805,0.0
2008-10-17T00:00:00+05:30,5183.549805,5557.950195,5591.399902,5113.450195,0.0
2008-10-20T00:00:00+05:30,5284.200195,5237.600098,5477.450195,5113.149902,0.0
2008-10-21T00:00:00+05:30,5414.5,5373.649902,5478.399902,5296.799805,0.0
2008-10-22T00:00:00+05:30,5095.75,5339.25,5364.100098,5075.799805,0.0
2008-10-23T00:00:00+05:30,4932.399902,4904.549805,5189.899902,4880.600098,0.0
2008-10-24T00:00:00+05:30,4310.049805,4769.700195,4796.649902,4229.649902,0.0
2008-10-27T00:00:00+05:30,4092.899902,4280.549805,4286.399902,3799.350098,0.0
2008-10-29T00:00:00+05:30,4280.450195,4451.700195,4459.399902,4236.0,0.0
2008-10-31T00:00:00+05:30,4521.700195,4364.350098,4621.649902,4364.350098,0.0
2008-11-03T00:00:00+05:30,4875.700195,4791.799805,4902.200195,4779.600098,0.0
2008-11-04T00:00:00+05:30,5220.700195,4884.299805,5254.600098,4807.100098,0.0
2008-11-05T00:00:00+05:30,5121.299805,5355.450195,5431.899902,5078.149902,0.0
2008-11-06T00:00:00+05:30,4940.0,4949.75,5137.399902,4873.450195,0.0
2008-11-07T00:00:00+05:30,5043.549805,4894.25,5097.399902,4804.5,0.0
2008-11-10T00:00:00+05:30,5261.149902,5097.850098,5274.850098,5086.049805,0.0
2008-11-11T00:00:00+05:30,4945.700195,5207.799805,5207.799805,4921.950195,0.0
2008-11-12T00:00:00+05:30,4748.149902,4875.100098,4970.350098,4685.850098,0.0
2008-11-14T00:00:00+05:30,4719.399902,4866.5,4926.399902,4668.049805,0.0
2008-11-17T00:00:00+05:30,4545.299805,4736.25,4736.25,4364.350098,0.0
2008-11-18T00:00:00+05:30,4346.75,4474.5,4474.5,4285.0,0.0
2008-11-19T00:00:00+05:30,4233.700195,4366.0,4520.649902,4213.5,0.0
2008-11-20T00:00:00+05:30,4086.899902,4078.100098,4181.700195,3972.149902,0.0
2008-11-21T00:00:00+05:30,4300.700195,4083.5,4376.899902,4052.100098,0.0
2008-11-24T00:00:00+05:30,4164.75,4274.299805,4355.600098,4095.949951,0.0
2008-11-25T00:00:00+05:30,4053.199951,4289.399902,4328.700195,4032.550049,0.0
2008-11-26T00:00:00+05:30,4267.899902,4086.5,4298.350098,4005.350098,0.0
2008-11-28T00:00:00+05:30,4291.149902,4148.75,4313.25,4148.75,0.0
2008-12-01T00:00:00+05:30,4124.299805,4317.799805,4441.200195,4107.700195,0.0
2008-12-02T00:00:00+05:30,4099.299805,3989.0,4123.25,3919.0,0.0
2008-12-03T00:00:00+05:30,4220.350098,4161.950195,4245.5,4068.300049,0.0
2008-12-04T00:00:00+05:30,4446.649902,4224.950195,4460.75,4224.950195,0.0
2008-12-05T00:00:00+05:30,4357.0,4442.950195,4611.450195,4308.549805,0.0
2008-12-08T00:00:00+05:30,4429.850098,4502.049805,4599.5,4407.200195,0.0
2008-12-10T00:00:00+05:30,4550.75,4517.649902,4573.0,4423.450195,0.0
2008-12-11T00:00:00+05:30,4597.149902,4557.049805,4681.100098,4485.200195,0.0
2008-12-12T00:00:00+05:30,4655.299805,4502.549805,4687.5,4411.600098,0.0
2008-12-15T00:00:00+05:30,4707.5,4714.950195,4832.649902,4685.399902,0.0
2008-12-16T00:00:00+05:30,4820.649902,4698.5,4836.5,4677.299805,0.0
2008-12-17T00:00:00+05:30,4789.649902,4868.5,4929.549805,4769.799805,0.0
2008-12-18T00:00:00+05:30,5122.950195,4785.200195,5142.899902,4782.600098,0.0
2008-12-19T00:00:00+05:30,5144.149902,5091.149902,5226.850098,5069.549805,0.0
2008-12-22T00:00:00+05:30,5036.5,5119.25,5213.299805,5010.25,0.0
2008-12-23T00:00:00+05:30,4858.350098,4986.549805,5019.0,4817.5,0.0
2008-12-24T00:00:00+05:30,4930.25,4824.950195,4962.100098,4793.700195,0.0
2008-12-26T00:00:00+05:30,4789.450195,4964.350098,5041.0,4770.200195,0.0
2008-12-29T00:00:00+05:30,4953.950195,4774.700195,4969.100098,4684.799805,0.0
